,10000,20000,25000,30000,40000,50000,60000,70000,75000,80000,90000,100000,110000,125000,130000,140000,150000
57,6.55,12.10,14.88,17.65,23.20,28.75,34.30,39.85,42.63,45.40,50.95,56.50,62.05,70.38,73.15,78.70,84.25
58,6.96,12.91,15.89,18.87,24.82,30.78,36.73,42.69,45.67,48.65,54.60,60.56,66.51,75.45,78.42,84.38,90.34
59,7.37,13.74,16.92,20.11,26.48,32.85,39.22,45.58,48.77,51.95,58.32,64.69,71.06,80.62,83.80,90.17,96.54
60,7.81,14.62,18.02,21.42,28.23,35.04,41.85,48.65,52.06,55.46,62.27,69.08,75.88,86.10,89.50,96.31,103.12
61,8.26,15.52,19.15,22.78,30.04,37.30,44.56,51.82,55.45,59.08,66.34,73.60,80.86,91.75,95.38,102.63,109.89
62,8.74,16.48,20.35,24.22,31.95,39.69,47.43,55.17,59.04,62.91,70.65,78.38,86.12,97.73,101.60,109.34,117.08
63,9.25,17.50,21.62,25.74,33.99,42.24,50.49,58.74,62.86,66.98,75.23,83.48,91.73,104.10,108.22,116.47,124.72
64,9.81,18.61,23.01,27.42,36.22,45.03,53.83,62.64,67.04,71.45,80.25,89.06,97.86,111.07,115.47,124.28,133.09
65,10.43,19.87,24.58,29.30,38.73,48.16,57.60,67.03,71.75,76.46,85.89,95.33,104.76,118.91,123.63,133.06,142.49
66,11.15,21.30,26.37,31.44,41.59,51.74,61.89,72.04,77.11,82.18,92.33,102.48,112.63,127.85,132.93,143.07,153.22
67,11.98,22.96,28.45,33.94,44.92,55.90,66.88,77.87,83.36,88.85,99.83,110.81,121.79,138.26,143.75,154.73,165.71
68,12.93,24.85,30.81,36.77,48.70,60.63,72.55,84.47,90.44,96.40,108.32,120.25,132.18,150.06,156.03,167.95,179.88
69,14.00,27.00,33.50,39.99,52.99,65.99,78.99,91.99,98.49,104.98,117.98,130.98,143.98,163.48,169.98,182.97,195.97
70,15.21,29.42,36.52,43.62,57.83,72.04,86.25,100.45,107.56,114.66,128.87,143.08,157.28,178.60,185.70,199.91,214.12
