,10000,20000,25000,30000,40000,50000,60000,70000,75000,80000,90000,100000,110000,125000,130000,140000,150000
57,16.04,29.92,36.85,43.79,57.67,71.54,85.42,99.29,106.23,113.17,127.04,140.92,154.79,175.60,182.54,196.42,210.29
58,17.05,31.94,39.39,46.83,61.72,76.60,91.49,106.38,113.82,121.27,136.15,151.04,165.93,188.26,195.70,210.59,225.48
59,18.09,34.02,41.98,49.94,65.87,81.79,97.72,113.64,121.60,129.57,145.49,161.42,177.34,201.23,209.19,225.12,241.04
60,19.19,36.21,44.72,53.23,70.25,87.27,104.29,121.31,129.82,138.33,155.35,172.38,189.40,214.93,223.44,240.46,257.48
61,20.32,38.47,47.54,56.62,74.77,92.92,111.07,129.22,138.29,147.37,165.52,183.67,201.82,229.04,238.12,256.27,274.42
62,21.51,40.86,50.53,60.20,79.55,98.90,118.24,137.59,147.26,156.93,176.28,195.63,214.97,243.99,253.66,273.01,292.35
63,22.79,43.41,53.72,64.03,84.65,105.27,125.89,146.51,156.82,167.13,187.75,208.38,229.00,259.93,270.24,290.86,311.48
64,24.18,46.19,57.20,68.20,90.22,112.23,134.24,156.25,167.26,178.27,200.28,222.29,244.30,277.32,288.33,310.34,332.35
65,25.75,49.33,61.13,72.92,96.50,120.08,143.67,167.25,179.04,190.83,214.42,238.00,261.58,296.96,308.75,332.33,355.92
66,27.54,52.91,65.59,78.28,103.65,129.02,154.39,179.76,192.45,205.13,230.50,255.88,281.25,319.30,331.99,357.36,382.73
67,29.62,57.07,70.79,84.52,111.97,139.42,166.87,194.32,208.04,221.77,249.22,276.67,304.12,345.29,359.02,386.47,413.92
68,31.98,61.79,76.70,91.60,121.42,151.23,181.04,210.85,225.76,240.67,270.48,300.29,330.10,374.82,389.73,419.54,449.35
69,34.66,67.16,83.41,99.65,132.15,164.65,197.14,229.64,245.89,262.13,294.63,327.13,359.62,408.36,424.61,457.11,489.60
70,37.69,73.21,90.97,108.73,144.25,179.77,215.29,250.81,268.57,286.33,321.85,357.38,392.90,446.18,463.94,499.46,534.98
