,10000,20000,25000,30000,40000,50000,60000,70000,75000,80000,90000,100000,110000,125000,130000,140000,150000
57,32.08,59.83,73.71,87.58,115.33,143.08,170.83,198.58,212.46,226.33,254.08,281.83,309.58,351.21,365.08,392.83,420.58
58,34.11,63.88,78.77,93.66,123.43,153.21,182.98,212.76,227.65,242.53,272.31,302.08,331.86,376.52,391.41,421.18,450.96
59,36.18,68.03,83.96,99.88,131.73,163.58,195.43,227.28,243.21,259.13,290.98,322.83,354.68,402.46,418.38,450.23,482.08
60,38.38,72.42,89.44,106.46,140.50,174.54,208.58,242.63,259.65,276.67,310.71,344.75,378.79,429.85,446.88,480.92,514.96
61,40.63,76.93,95.08,113.23,149.53,185.83,222.13,258.43,276.58,294.73,331.03,367.33,403.63,458.08,476.23,512.53,548.83
62,43.02,81.72,101.06,120.41,159.10,197.79,236.48,275.18,294.52,313.87,352.56,391.25,429.94,487.98,507.32,546.02,584.71
63,45.57,86.82,107.44,128.06,169.30,210.54,251.78,293.03,313.65,334.27,375.51,416.75,457.99,519.85,540.48,581.72,622.96
64,48.36,92.38,114.40,136.41,180.43,224.46,268.48,312.51,334.52,356.53,400.56,444.58,488.61,554.65,576.66,620.68,664.71
65,51.50,98.67,122.25,145.83,193.00,240.17,287.33,334.50,358.08,381.67,428.83,476.00,523.17,593.92,617.50,664.67,711.83
66,55.07,105.82,131.19,156.56,207.30,258.04,308.78,359.53,384.90,410.27,461.01,511.75,562.49,638.60,663.98,714.72,765.46
67,59.23,114.13,141.58,169.03,223.93,278.83,333.73,388.63,416.08,443.53,498.43,553.33,608.23,690.58,718.03,772.93,827.83
68,63.96,123.58,153.40,183.21,242.83,302.46,362.08,421.71,451.52,481.33,540.96,600.58,660.21,749.65,779.46,839.08,898.71
69,69.33,134.32,166.81,199.31,264.30,329.29,394.28,459.28,491.77,524.27,589.26,654.25,719.24,816.73,849.23,914.22,979.21
70,75.38,146.42,181.94,217.46,288.50,359.54,430.58,501.63,537.15,572.67,643.71,714.75,785.79,892.35,927.88,998.92,1069.96
