,10000,20000,25000,30000,40000,50000,60000,70000,75000,80000,90000,100000,110000,125000,130000,140000,150000
57,12.24,22.5,27.62,32.74,42.98,53.24,63.48,73.72,78.84,83.96,94.22,104.46,114.7,130.08,135.2,145.44,155.7
58,13.0,23.98,29.48,34.98,45.96,56.96,67.96,78.94,84.44,89.94,100.94,111.92,122.92,139.4,144.9,155.9,166.88
59,13.76,25.52,31.4,37.28,49.04,60.8,72.56,84.34,90.22,96.1,107.86,119.62,131.38,149.02,154.9,166.66,178.42
60,14.56,27.14,33.42,39.7,52.26,64.82,77.4,89.96,96.24,102.52,115.08,127.66,140.22,159.06,165.36,177.92,190.48
61,15.4,28.8,35.5,42.22,55.62,69.02,82.42,95.82,102.52,109.24,122.64,136.04,149.44,169.54,176.26,189.66,203.06
62,16.28,30.56,37.72,44.86,59.14,73.42,87.7,102.0,109.14,116.28,130.56,144.84,159.14,180.56,187.7,201.98,216.26
63,17.22,32.46,40.06,47.68,62.9,78.14,93.36,108.58,116.2,123.82,139.04,154.26,169.5,192.34,199.96,215.18,230.4
64,18.26,34.5,42.64,50.76,67.02,83.26,99.52,115.78,123.9,132.04,148.28,164.54,180.8,205.18,213.3,229.56,245.8
65,19.42,36.82,45.52,54.24,71.64,89.06,106.46,123.88,132.58,141.3,158.7,176.12,193.52,219.64,228.36,245.76,263.18
66,20.74,39.46,48.84,58.2,76.94,95.68,114.4,133.14,142.5,151.88,170.62,189.34,208.08,236.18,245.56,264.28,283.02
67,22.26,42.54,52.68,62.8,83.08,103.34,123.62,143.88,154.02,164.16,184.42,204.7,224.96,255.36,265.5,285.76,306.04
68,24.02,46.04,57.04,68.04,90.06,112.08,134.1,156.1,167.12,178.12,200.14,222.16,244.16,277.2,288.2,310.22,332.24
69,26.0,50.0,62.0,73.98,97.98,121.98,145.98,169.98,181.98,193.96,217.96,241.96,265.96,301.96,313.96,337.94,361.94
70,28.24,54.46,67.58,80.7,106.92,133.16,159.38,185.62,198.74,211.84,238.08,264.3,290.54,329.88,343.0,369.24,395.46
