,10000,20000,25000,30000,40000,50000,60000,70000,75000,80000,90000,100000,110000,125000,130000,140000,150000
57,26.52,48.75,59.84,70.94,93.12,115.35,137.54,159.73,170.82,181.91,204.14,226.33,248.52,281.84,292.93,315.12,337.35
58,28.17,51.96,63.87,75.79,99.58,123.41,147.25,171.04,182.95,194.87,218.7,242.49,266.33,302.03,313.95,337.78,361.57
59,29.81,55.29,68.03,80.77,106.25,131.73,157.21,182.74,195.48,208.22,233.7,259.18,284.66,322.88,335.62,361.1,386.58
60,31.55,58.8,72.41,86.02,113.23,140.44,167.7,194.91,208.52,222.13,249.34,276.6,303.81,344.63,358.28,385.49,412.71
61,33.37,62.4,76.92,91.48,120.51,149.54,178.58,207.61,222.13,236.69,265.72,294.75,323.79,367.34,381.9,410.93,439.96
62,35.27,66.21,81.73,97.2,128.14,159.08,190.02,221.0,236.47,251.94,282.88,313.82,344.8,391.21,406.68,437.62,468.56
63,37.31,70.33,86.8,103.31,136.28,169.3,202.28,235.26,251.77,268.28,301.25,334.23,367.25,416.74,433.25,466.22,499.2
64,39.56,74.75,92.39,109.98,145.21,180.4,215.63,250.86,268.45,286.09,321.27,356.5,391.73,444.56,462.15,497.38,532.57
65,42.08,79.78,98.63,117.52,155.22,192.96,230.66,268.41,287.26,306.15,343.85,381.59,419.29,475.89,494.78,532.48,570.22
66,44.94,85.5,105.82,126.1,166.7,207.31,247.87,288.47,308.75,329.07,369.68,410.24,450.84,511.72,532.05,572.61,613.21
67,48.23,92.17,114.14,136.07,180.01,223.9,267.84,311.74,333.71,355.68,399.58,443.52,487.41,553.28,575.25,619.15,663.09
68,52.04,99.75,123.59,147.42,195.13,242.84,290.55,338.22,362.09,385.93,433.64,481.35,529.01,600.6,624.43,672.14,719.85
69,56.33,108.33,134.33,160.29,212.29,264.29,316.29,368.29,394.29,420.25,472.25,524.25,576.25,654.25,680.25,732.2,784.2
70,61.19,118.0,146.42,174.85,231.66,288.51,345.32,402.18,430.6,458.99,515.84,572.65,629.5,714.74,743.17,800.02,856.83
